Pressure	O/F	temp	isp	mw	cstar	gamma
450	0.26667	896.43	1721.503781927713	17.283	1025.9	1.1531
450	0.26266	889.03	1713.6350402459082	17.289	1021.4	1.1535
450	0.25867	881.55	1705.522982130783	17.294	1016.8	1.154
450	0.25472	874.0	1697.3258543628508	17.298	1012.1	1.1544
450	0.25078	866.36	1689.0542491439414	17.302	1007.4	1.1549
450	0.24687	858.64	1680.54205974596	17.305	1002.6	1.1555
450	0.24299	850.84	1672.1121079878508	17.307	997.8	1.156
450	0.23913	842.96	1663.44276701816	17.309	992.9	1.1566
450	0.23529	834.99	1654.535795674197	17.31	987.9	1.1573
450	0.23148	826.94	1645.6355533656501	17.31	982.9	1.158
450	0.22769	818.8	1636.742015077664	17.31	977.9	1.1587
450	0.22393	810.56	1627.5205161296403	17.308	972.7	1.1594
450	0.22018	802.24	1618.159270598115	17.306	967.5	1.1603
450	0.21646	793.83	1608.7127669950987	17.304	962.2	1.1611
450	0.21277	785.32	1599.0352171638838	17.3	956.8	1.162
450	0.20909	776.71	1589.3671284385716	17.296	951.4	1.1629
450	0.20544	768.01	1579.4707531672555	17.291	945.9	1.1639
450	0.20181	759.21	1569.348276869265	17.285	940.3	1.165
450	0.1982	750.31	1558.9044453667257	17.279	934.5	1.1661
450	0.19461	741.3	1548.5713072827737	17.271	928.8	1.1673
450	0.19104	732.18	1537.9186035826212	17.263	922.9	1.1685
450	0.1875	722.96	1527.0462475810582	17.255	916.9	1.1698
450	0.18398	713.63	1515.956700860985	17.245	910.8	1.1712
450	0.18047	704.19	1504.7179864301816	17.235	904.6	1.1726
450	0.17699	694.63	1493.0993540559307	17.224	898.2	1.1741
450	0.17353	684.95	1481.4359929295013	17.212	891.8	1.1757
450	0.17009	675.15	1469.4612338092097	17.2	885.2	1.1773
450	0.16667	665.23	1457.2171939501532	17.187	878.5	1.1791
450	0.16327	655.18	1444.8317655289445	17.173	871.7	1.1809
450	0.15988	645.01	1432.0188213133722	17.159	864.7	1.1829
450	0.15652	634.7	1418.9031962400247	17.144	857.5	1.1849
450	0.15318	624.26	1405.5339146351794	17.128	850.2	1.1871
450	0.14986	613.68	1392.03172849244	17.112	842.8	1.1893
450	0.14327	592.1	1363.6922885461709	17.078	827.3	1.1942
450	0.14	581.09	1349.031271796782	17.06	819.3	1.1969
450	0.13675	569.93	1334.0308744939493	17.042	811.1	1.1997
450	0.13352	559.05	1319.2322050521243	17.035	802.9	1.2022
450	0.13031	552.76	1309.7413361831682	17.151	796.3	1.1996
450	0.12712	546.28	1299.8666907908564	17.261	789.6	1.1974
450	0.12394	539.58	1289.5559081141	17.365	782.8	1.1957
450	0.12079	532.64	1278.9143866832778	17.463	775.9	1.1943
450	0.11765	525.46	1267.891902910953	17.554	768.9	1.1933
450	0.11453	518.01	1256.491612622662	17.638	761.8	1.1927
450	0.11142	510.26	1244.6036634506274	17.715	754.5	1.1924
450	0.10833	502.2	1232.346473215313	17.783	747.1	1.1925
450	0.10526	493.79	1219.6110821351128	17.843	739.5	1.1929
450	0.10221	485.0	1206.3537994811331	17.893	731.7	1.1937
450	0.09917	475.8	1192.5828929203906	17.934	723.7	1.1949
450	0.09615	466.15	1177.9783181900432	17.965	715.3	1.1965
450	0.09315	456.0	1162.8802743658957	17.986	706.7	1.1985
500	78.79371	519.33	853.87206868541	31.605	545.1	1.3535
500	65.49564	638.32	957.1896342615731	31.527	608.1	1.3345
500	55.99681	751.94	1048.5260259415966	31.45	663.5	1.3198
500	48.87256	861.2	1194.1	31.373	713.3	1.3084
500	43.33141	966.8	1275.3	31.297	758.6	1.2992
500	38.89845	1069.18	1351.1	31.221	800.6	1.2913
500	35.27145	1168.68	1422.2	31.145	839.6	1.2846
500	32.24893	1265.57	1489.5	31.069	876.3	1.2787
500	29.6914	1360.02	1553.2	30.994	910.9	1.2734
500	27.49922	1452.14	1614.0	30.92	943.7	1.2684
500	25.59932	1542.01	1672.0	30.845	975.0	1.2637
500	23.9369	1629.68	1727.6	30.771	1004.8	1.2592
500	22.47006	1715.19	1780.9	30.697	1033.3	1.255
500	21.1662	1798.57	1832.2	30.622	1060.6	1.251
500	19.99958	1879.82	1881.6	30.548	1086.8	1.2472
500	18.94962	1958.95	1929.1	30.474	1112.0	1.2436
500	17.99966	2035.96	1975.0	30.398	1136.2	1.2402
500	17.13605	2110.83	2019.3	30.323	1159.4	1.237
500	16.34754	2183.55	2062.0	30.246	1181.8	1.2339
500	15.62474	2254.12	2103.2	30.168	1203.3	1.231
500	14.95976	2322.52	2143.1	30.09	1224.0	1.2283
500	14.34593	2388.76	2181.5	30.009	1244.0	1.2257
500	13.77757	2452.82	2218.7	29.928	1263.2	1.2232
500	13.24981	2514.73	2254.5	29.844	1281.7	1.2209
500	12.75845	2574.49	2289.2	29.759	1299.6	1.2187
500	12.29984	2632.13	2322.7	29.671	1316.8	1.2166
500	11.87081	2687.68	2355.1	29.582	1333.4	1.2147
500	11.46861	2741.18	2386.4	29.491	1349.5	1.2129
500	11.09077	2792.66	2416.6	29.397	1365.0	1.2111
500	10.73517	2842.18	2445.9	29.302	1380.0	1.2095
500	10.39988	2889.79	2474.3	29.204	1394.5	1.2079
500	10.08322	2935.55	2501.8	29.104	1408.5	1.2065
500	9.78368	2979.52	2528.4	29.002	1422.1	1.2051
500	9.4999	3021.76	2554.2	28.898	1435.3	1.2038
500	9.23067	3062.32	2579.2	28.793	1448.1	1.2026
500	8.97491	3101.29	2603.6	28.685	1460.5	1.2014
500	8.73162	3138.71	2627.2	28.576	1472.6	1.2004
500	8.49992	3174.65	2650.2	28.465	1484.4	1.1993
500	8.27899	3209.17	2672.6	28.352	1495.8	1.1984
500	8.06811	3242.33	2694.4	28.238	1507.0	1.1975
500	7.8666	3274.19	2715.6	28.123	1517.9	1.1966
500	7.67385	3304.8	2736.3	28.007	1528.5	1.1958
500	7.4893	3334.21	2756.5	27.889	1538.9	1.195
500	7.31244	3362.47	2776.2	27.77	1549.1	1.1943
500	7.1428	3389.64	2795.5	27.65	1559.0	1.1936
500	6.97994	3415.75	2814.4	27.529	1568.7	1.193
500	6.82348	3440.85	2832.8	27.408	1578.3	1.1924
500	6.67303	3464.97	2850.9	27.285	1587.6	1.1918
500	6.52825	3488.16	2868.6	27.162	1596.8	1.1913
500	6.38884	3510.45	2885.9	27.039	1605.8	1.1907
500	6.2545	3531.87	2902.9	26.914	1614.7	1.1903
500	6.12496	3552.45	2919.5	26.79	1623.4	1.1898
500	5.99996	3572.22	2935.8	26.665	1631.9	1.1894
500	5.87927	3591.2	2951.9	26.539	1640.3	1.189
500	5.76267	3609.42	2967.6	26.413	1648.6	1.1886
500	5.64996	3626.9	2983.0	26.287	1656.7	1.1883
500	5.54095	3643.65	2998.2	26.16	1664.7	1.188
500	5.43545	3659.69	3013.1	26.033	1672.6	1.1877
500	5.3333	3675.04	3027.7	25.906	1680.3	1.1874
500	5.23434	3689.71	3042.1	25.779	1687.9	1.1872
500	5.13843	3703.71	3056.2	25.651	1695.5	1.187
500	5.04542	3717.04	3070.1	25.523	1702.9	1.1868
500	4.95519	3729.72	3083.7	25.395	1710.2	1.1866
500	4.86762	3741.73	3097.1	25.267	1717.3	1.1864
500	4.78258	3753.1	3110.2	25.139	1724.4	1.1863
500	4.69997	3763.81	3123.1	25.01	1731.4	1.1861
500	4.61969	3773.86	3135.7	24.881	1738.2	1.186
500	4.54164	3783.25	3148.1	24.752	1745.0	1.186
500	4.46573	3791.96	3160.2	24.622	1751.6	1.1859
500	4.39187	3799.98	3172.1	24.493	1758.1	1.1859
500	4.31998	3807.31	3183.7	24.362	1764.5	1.1859
500	4.24998	3813.91	3195.0	24.232	1770.8	1.1859
500	4.1818	3819.78	3206.1	24.101	1776.9	1.1859
500	4.11536	3824.88	3216.9	23.969	1783.0	1.1859
500	4.05061	3829.19	3227.3	23.837	1788.9	1.186
500	3.98748	3832.67	3237.5	23.704	1794.6	1.1861
500	3.92591	3835.29	3247.3	23.571	1800.3	1.1863
500	3.86583	3837.01	3256.8	23.436	1805.7	1.1864
500	3.80721	3837.79	3266.0	23.301	1811.0	1.1866
500	3.74998	3837.57	3274.7	23.165	1816.2	1.1868
500	3.6941	3836.31	3283.0	23.028	1821.1	1.1871
500	3.63952	3833.95	3290.9	22.889	1825.9	1.1874
500	3.58619	3830.44	3298.4	22.75	1830.5	1.1877
500	3.53407	3825.71	3305.4	22.609	1834.9	1.188
500	3.48313	3819.71	3311.9	22.466	1839.0	1.1884
500	3.43332	3812.38	3317.8	22.322	1842.9	1.1888
500	3.3846	3803.66	3323.1	22.177	1846.6	1.1893
500	3.33694	3793.51	3327.9	22.03	1850.0	1.1898
500	3.29031	3781.88	3332.1	21.881	1853.1	1.1904
500	3.24467	3768.74	3335.6	21.731	1855.9	1.191
500	3.19999	3754.08	3338.4	21.579	1858.4	1.1917
500	3.15624	3737.87	3340.6	21.425	1860.6	1.1924
500	3.11339	3720.13	3342.0	21.271	1862.5	1.1931
500	3.07142	3700.88	3342.8	21.115	1864.1	1.1939
500	3.03029	3680.16	3342.8	20.958	1865.3	1.1947
500	2.98999	3658.01	3342.2	20.8	1866.2	1.1956
500	2.95048	3634.49	3340.9	20.641	1866.8	1.1965
500	2.91175	3609.68	3338.9	20.482	1867.1	1.1975
500	2.87378	3583.65	3336.2	20.323	1867.0	1.1985
500	2.83653	3556.47	3332.9	20.163	1866.7	1.1996
500	2.79999	3528.25	3328.9	20.004	1866.0	1.2006
500	2.76414	3499.05	3324.4	19.845	1865.1	1.2017
500	2.72896	3468.97	3319.3	19.686	1863.9	1.2029
500	2.69443	3438.08	3313.6	19.528	1862.4	1.2041
500	2.66054	3406.46	3307.4	19.371	1860.6	1.2053
500	2.62726	3374.19	3300.7	19.215	1858.6	1.2065
500	2.59459	3341.33	3293.4	19.06	1856.3	1.2078
500	2.56249	3307.95	3285.7	18.906	1853.8	1.2091
500	2.53096	3274.1	3277.6	18.753	1851.0	1.2104
500	2.49999	3239.85	3269.0	18.602	1848.0	1.2117
500	2.46956	3205.25	3260.0	18.452	1844.8	1.2131
500	2.43965	3170.34	3250.6	18.304	1841.4	1.2144
500	2.41025	3135.16	3240.8	18.157	1837.7	1.2158
500	2.38135	3099.76	3230.6	18.012	1833.9	1.2172
500	2.35293	3064.18	3220.0	17.868	1829.8	1.2187
500	2.32499	3028.45	3209.1	17.727	1825.6	1.2201
500	2.29751	2992.59	3197.9	17.586	1821.2	1.2216
500	2.27048	2956.65	3186.3	17.448	1816.5	1.2231
500	2.2439	2920.64	3174.5	17.311	1811.7	1.2246
500	2.21773	2884.6	3162.3	17.176	1806.8	1.2261
500	2.19199	2848.54	3149.8	17.042	1801.6	1.2276
500	2.16666	2812.49	3137.0	16.91	1796.3	1.2292
500	2.14173	2776.45	3124.0	16.78	1790.8	1.2308
500	2.11718	2740.46	3110.7	16.652	1785.1	1.2324
500	2.09302	2704.53	3097.1	16.525	1779.3	1.234
500	2.06922	2668.67	3083.2	16.4	1773.3	1.2356
500	2.0458	2632.9	3069.1	16.277	1767.2	1.2372
500	2.02272	2597.22	3054.8	16.156	1760.9	1.2389
500	1.99999	2561.66	3040.2	16.036	1754.4	1.2405
500	1.97761	2526.21	3025.4	15.918	1747.8	1.2422
500	1.95555	2490.9	3010.4	15.801	1741.1	1.2439
500	1.93382	2455.73	2995.2	15.686	1734.2	1.2456
500	1.9124	2420.72	2979.7	15.573	1727.1	1.2473
500	1.8913	2385.87	2964.0	15.462	1719.9	1.2491
500	1.8705	2351.2	2948.2	15.352	1712.6	1.2508
500	1.84999	2316.73	2932.1	15.244	1705.1	1.2526
500	1.82978	2282.46	2915.9	15.138	1697.5	1.2544
500	1.80985	2248.43	2899.5	15.033	1689.7	1.2561
500	1.7902	2214.65	2883.0	14.931	1681.9	1.2579
500	1.77083	2181.17	2866.4	14.831	1673.9	1.2597
500	1.75172	2148.03	2849.6	14.732	1665.7	1.2614
500	1.73287	2115.28	2832.8	14.637	1657.5	1.2632
500	1.71428	2082.99	2816.0	14.544	1649.2	1.2649
500	1.69594	2051.26	2799.2	14.454	1640.9	1.2665
500	1.67785	2020.19	2782.5	14.368	1632.5	1.2681
500	1.66	1989.92	2766.0	14.287	1624.2	1.2696
500	1.64238	1960.61	2749.9	14.21	1615.9	1.271
500	1.625	1932.4	2734.1	14.138	1607.7	1.2722
500	1.60784	1905.46	2718.9	14.073	1599.6	1.2733
500	1.5909	1879.93	2704.3	14.014	1591.8	1.2741
500	1.57419	1855.9	2690.5	13.963	1584.2	1.2747
500	1.55769	1833.42	2677.4	13.918	1576.9	1.2751
500	1.5414	1812.51	2665.2	13.88	1569.9	1.2753
500	1.52531	1793.1	2653.7	13.849	1563.3	1.2752
500	1.50943	1775.13	2643.0	13.825	1556.9	1.2749
500	1.49375	1758.48	2633.1	13.806	1550.8	1.2744
500	1.47826	1743.03	2623.8	13.792	1545.0	1.2738
500	1.46296	1728.67	2615.1	13.783	1539.5	1.273
500	1.44785	1715.27	2606.9	13.778	1534.2	1.272
500	1.43292	1702.75	2599.3	13.777	1529.1	1.271
500	1.41818	1690.99	2592.1	13.779	1524.2	1.2698
500	1.40361	1679.91	2585.2	13.784	1519.5	1.2686
500	1.38922	1669.45	2578.7	13.791	1514.9	1.2673
500	1.375	1659.52	2572.5	13.801	1510.4	1.2659
500	1.36094	1650.07	2566.6	13.812	1506.1	1.2645
500	1.34706	1641.06	2560.9	13.826	1501.9	1.263
500	1.33333	1632.44	2555.4	13.84	1497.7	1.2615
500	1.31976	1624.17	2550.1	13.857	1493.7	1.26
500	1.30636	1616.21	2544.9	13.874	1489.8	1.2584
500	1.2931	1608.54	2539.9	13.893	1485.9	1.2569
500	1.28	1601.13	2535.1	13.913	1482.1	1.2553
500	1.26704	1593.96	2530.4	13.933	1478.3	1.2537
500	1.25423	1587.0	2525.7	13.955	1474.6	1.2522
500	1.24157	1580.25	2521.2	13.977	1470.9	1.2506
500	1.22905	1573.67	2516.8	14.001	1467.3	1.249
500	1.21666	1567.27	2512.4	14.024	1463.8	1.2474
500	1.20442	1561.01	2508.2	14.049	1460.2	1.2458
500	1.19231	1554.91	2503.9	14.074	1456.7	1.2442
500	1.18033	1548.93	2499.8	14.099	1453.3	1.2426
500	1.16848	1543.08	2495.7	14.126	1449.9	1.2411
500	1.15675	1537.34	2491.6	14.152	1446.5	1.2395
500	1.14516	1531.71	2487.6	14.179	1443.1	1.238
500	1.13369	1526.18	2483.6	14.207	1439.7	1.2364
500	1.12234	1520.74	2479.7	14.234	1436.4	1.2349
500	1.11111	1515.39	2475.8	14.262	1433.1	1.2334
500	1.1	1510.12	2471.9	14.291	1429.8	1.2319
500	1.089	1504.92	2468.0	14.32	1426.5	1.2304
500	1.07812	1499.8	2464.2	14.349	1423.3	1.2289
500	1.06736	1494.74	2460.4	14.378	1420.0	1.2274
500	1.0567	1489.75	2456.6	14.408	1416.8	1.226
500	1.04615	1484.81	2452.8	14.438	1413.6	1.2245
500	1.03571	1479.93	2449.0	14.468	1410.4	1.2231
500	1.02538	1475.11	2445.2	14.498	1407.2	1.2217
500	1.01515	1470.33	2441.5	14.529	1404.0	1.2203
500	1.00502	1465.6	2437.7	14.56	1400.9	1.2189
500	0.995	1460.91	2434.0	14.591	1397.7	1.2175
500	0.98507	1456.26	2430.2	14.622	1394.6	1.2161
500	0.97525	1451.66	2426.5	14.653	1391.4	1.2148
500	0.96552	1447.09	2422.8	14.685	1388.3	1.2135
500	0.95588	1442.55	2419.0	14.716	1385.2	1.2121
500	0.94634	1438.04	2415.3	14.748	1382.1	1.2108
500	0.93689	1433.57	2411.6	14.78	1378.9	1.2096
500	0.92753	1429.12	2407.8	14.812	1375.8	1.2083
500	0.91827	1424.71	2404.1	14.844	1372.7	1.207
500	0.90909	1420.31	2400.3	14.877	1369.6	1.2058
500	0.9	1415.94	2396.6	14.909	1366.6	1.2046
500	0.89099	1411.6	2392.8	14.941	1363.5	1.2033
500	0.88207	1407.27	2389.1	14.974	1360.4	1.2021
500	0.87324	1402.96	2385.3	15.007	1357.3	1.2009
500	0.86448	1398.67	2381.5	15.039	1354.3	1.1998
500	0.85581	1394.4	2377.7	15.072	1351.2	1.1986
500	0.84722	1390.15	2373.9	15.105	1348.1	1.1975
500	0.83871	1385.91	2370.1	15.138	1345.1	1.1963
500	0.83027	1381.68	2366.3	15.171	1342.0	1.1952
500	0.82192	1377.89	2207.819958030632	15.199	1339.4	1.1942
500	0.81363	1374.17	2204.5208016655156	15.226	1336.8	1.1931
500	0.80543	1370.44	2201.1316742468175	15.253	1334.2	1.1921
500	0.7973	1366.71	2197.74227427126	15.281	1331.6	1.1911
500	0.78924	1362.97	2194.3525967742444	15.308	1329.0	1.1901
500	0.78125	1359.22	2190.9626367570813	15.335	1326.4	1.1891
500	0.77333	1355.46	2187.572389186721	15.363	1323.8	1.1881
500	0.76549	1351.7	2184.1818489955294	15.39	1321.2	1.1871
500	0.75771	1347.93	2180.700120526475	15.417	1318.6	1.1862
500	0.75	1344.15	2177.052382017152	15.445	1315.9	1.1853
500	0.74236	1340.36	2173.660565777356	15.472	1313.3	1.1843
500	0.73478	1336.56	2170.011596994188	15.5	1310.6	1.1834
500	0.72727	1332.75	2166.527555052603	15.527	1308.0	1.1825
500	0.71983	1328.93	2162.8772235321544	15.554	1305.3	1.1816
500	0.71245	1325.1	2159.2261702458704	15.582	1302.6	1.1807
500	0.70513	1321.25	2155.648540430337	15.609	1300.0	1.1799
500	0.69787	1317.39	2151.995979942565	15.637	1297.3	1.179
500	0.69068	1313.51	2148.2508204344563	15.664	1294.6	1.1782
500	0.68354	1309.62	2144.430661810593	15.692	1291.8	1.1773
500	0.67647	1305.71	2140.6836542866477	15.719	1289.1	1.1765
500	0.66945	1301.79	2136.9357045352217	15.746	1286.4	1.1757
500	0.6625	1297.85	2133.020631735204	15.774	1283.6	1.1749
500	0.6556	1293.89	2129.270722122291	15.801	1280.9	1.1741
500	0.64876	1289.92	2125.353562085809	15.828	1278.1	1.1733
500	0.64197	1285.92	2121.5093078632035	15.856	1275.4	1.1726
500	0.63524	1281.91	2117.589968470855	15.883	1272.6	1.1718
500	0.62857	1277.87	2113.577074960419	15.91	1269.8	1.1711
500	0.62195	1273.82	2109.655473054362	15.937	1267.0	1.1703
500	0.61538	1269.74	2105.473646754823	15.964	1264.1	1.1696
500	0.60887	1265.64	2101.4571163215865	15.992	1261.3	1.1689
500	0.60241	1261.51	2097.439367928864	16.019	1258.5	1.1682
500	0.596	1257.37	2093.2536822365832	16.045	1255.6	1.1675
500	0.58964	1253.19	2089.140795028934	16.072	1252.8	1.1669
500	0.58333	1248.99	2084.9524654136244	16.099	1249.9	1.1662
500	0.57707	1244.77	2080.6701453903925	16.126	1247.0	1.1656
500	0.57087	1240.52	2076.479096174116	16.152	1244.1	1.1649
500	0.5647	1236.24	2072.0270832439282	16.179	1241.1	1.1643
500	0.55859	1231.93	2067.740603080562	16.205	1238.2	1.1637
500	0.55253	1227.59	2063.4527442360277	16.232	1235.3	1.1631
500	0.54651	1223.23	2058.996415721179	16.258	1232.3	1.1625
500	0.54054	1218.83	2054.538607562584	16.284	1229.3	1.1619
500	0.53461	1214.4	2050.079314078292	16.31	1226.3	1.1613
500	0.52873	1209.94	2045.5260285951888	16.336	1223.3	1.1608
500	0.5229	1205.44	2041.063770129747	16.362	1220.3	1.1602
500	0.51711	1200.91	2036.3402916647624	16.387	1217.2	1.1597
500	0.51136	1196.35	2031.7826459965784	16.413	1214.2	1.1592
500	0.50566	1191.75	2027.0561964010212	16.438	1211.1	1.1587
500	0.5	1187.11	2022.3282353569266	16.463	1208.0	1.1582
500	0.49438	1182.44	2017.5987582297344	16.488	1204.9	1.1577
500	0.48881	1177.73	2012.8677603706597	16.513	1201.8	1.1572
500	0.48327	1172.98	2007.8757314297889	16.537	1198.6	1.1568
500	0.47778	1168.19	2003.1417080275164	16.562	1195.5	1.1563
500	0.47232	1163.36	1998.1467542107466	16.586	1192.3	1.1559
500	0.46691	1158.48	1993.1503722760033	16.61	1189.1	1.1555
500	0.46154	1153.57	1988.1525588246818	16.634	1185.9	1.1551
500	0.4562	1148.61	1982.9856302849623	16.657	1182.6	1.1547
500	0.45091	1143.61	1977.9849126194629	16.681	1179.4	1.1543
500	0.44565	1138.56	1972.81501103112	16.704	1176.1	1.1539
500	0.44043	1133.47	1967.552531357812	16.727	1172.8	1.1536
500	0.43525	1128.33	1962.2119367314667	16.749	1169.4	1.1532
500	0.43011	1123.15	1956.9468079912267	16.771	1166.1	1.1529
500	0.425	1117.91	1951.5125974029866	16.793	1162.7	1.1526
500	0.41993	1112.63	1946.0770991984737	16.815	1159.3	1.1523
500	0.41489	1107.3	1940.6403111339077	16.837	1155.9	1.152
500	0.40989	1101.91	1935.2022309614053	16.858	1152.5	1.1517
500	0.40493	1096.48	1929.5050000487017	16.879	1149.0	1.1515
500	0.4	1090.99	1923.896519136022	16.899	1145.5	1.1512
500	0.3951	1085.45	1918.1971552041898	16.919	1142.0	1.151
500	0.39024	1079.86	1912.4968266381716	16.939	1138.5	1.1508
500	0.38542	1074.21	1906.6275327296241	16.958	1134.9	1.1506
500	0.38062	1068.51	1900.7572405675264	16.977	1131.3	1.1504
500	0.37586	1062.75	1894.7973027019927	16.996	1127.7	1.1503
500	0.37113	1056.93	1888.757189084939	17.014	1124.0	1.1501
500	0.36644	1051.06	1882.795926711357	17.032	1120.4	1.15
500	0.36177	1045.13	1876.6660759267888	17.05	1116.7	1.1499
500	0.35714	1039.14	1870.3676128130205	17.067	1112.9	1.1498
500	0.35254	1033.09	1864.2366541939832	17.084	1109.2	1.1497
500	0.34797	1026.97	1857.8499797566076	17.1	1105.4	1.1497
500	0.34343	1020.8	1851.3820147971246	17.115	1101.5	1.1496
500	0.33893	1014.57	1844.9950409830265	17.131	1097.7	1.1496
500	0.33445	1008.27	1838.4399889106624	17.145	1093.8	1.1496
500	0.33	1001.91	1831.884936838299	17.16	1089.9	1.1496
500	0.32558	995.48	1825.0762556700743	17.173	1085.9	1.1497
500	0.32119	988.99	1818.3534404728366	17.187	1081.9	1.1497
500	0.31683	982.44	1811.545736230708	17.199	1077.9	1.1498
500	0.3125	975.82	1804.5706387840833	17.211	1073.8	1.1499
500	0.3082	969.13	1797.5120686513874	17.223	1069.7	1.1501
500	0.30392	962.37	1790.5386780770104	17.234	1065.6	1.1502
500	0.29967	955.55	1783.314536496396	17.245	1061.4	1.1504
500	0.29545	948.66	1776.0918385776354	17.255	1057.2	1.1506
500	0.29126	941.69	1768.7025988294517	17.264	1052.9	1.1508
500	0.2871	934.66	1761.2326468405088	17.273	1048.6	1.1511
500	0.28296	927.55	1753.8467469228153	17.281	1044.3	1.1513
500	0.27885	920.38	1746.2130347614793	17.288	1039.9	1.1516
500	0.27476	913.13	1738.5007718480501	17.295	1035.5	1.152
500	0.2707	905.8	1730.7042950691164	17.301	1031.0	1.1523
500	0.26667	898.4	1722.8302165573045	17.307	1026.5	1.1527
500	0.26266	890.93	1714.791612001101	17.312	1021.9	1.1531
500	0.25867	883.37	1706.677344943982	17.316	1017.3	1.1536
500	0.25472	875.74	1698.3996534987593	17.32	1012.6	1.1541
500	0.25078	868.03	1690.1263301564934	17.322	1007.9	1.1546
500	0.24687	860.24	1681.6897139362832	17.325	1003.1	1.1551
500	0.24299	852.37	1673.0129959139952	17.326	998.2	1.1557
500	0.23913	844.42	1664.3418306848448	17.327	993.3	1.1563
500	0.23529	836.38	1655.6004074259258	17.327	988.4	1.157
500	0.23148	828.26	1646.6981648627443	17.326	983.4	1.1577
500	0.22769	820.05	1637.6352387394822	17.325	978.3	1.1584
500	0.22393	811.76	1628.3377473392113	17.323	973.1	1.1592
500	0.22018	803.37	1619.048328539602	17.32	967.9	1.16
500	0.21646	794.89	1609.5997344279644	17.317	962.6	1.1608
500	0.21277	786.32	1599.847858142188	17.312	957.2	1.1618
500	0.20909	777.66	1590.0111416433024	17.307	951.7	1.1627
500	0.20544	768.9	1580.1131954731284	17.302	946.2	1.1637
500	0.20181	760.04	1569.9890688065134	17.295	940.6	1.1648
500	0.1982	751.08	1559.5435677542719	17.288	934.8	1.1659
500	0.19461	742.02	1549.0419701908882	17.28	929.0	1.1671
500	0.19104	732.86	1538.3876207775313	17.271	923.1	1.1683
500	0.1875	723.59	1527.5135522813455	17.262	917.1	1.1696
500	0.18398	714.21	1516.4222284166299	17.252	911.0	1.171
500	0.18047	704.71	1505.1817366679657	17.241	904.8	1.1724
500	0.17699	695.11	1493.4965230925886	17.23	898.4	1.174
500	0.17353	685.39	1481.8959915272808	17.217	892.0	1.1755
500	0.17009	675.55	1469.8562701997882	17.205	885.4	1.1772
500	0.16667	665.6	1457.611090399701	17.191	878.7	1.179
500	0.16327	655.51	1445.0587702979476	17.177	871.8	1.1808
500	0.15988	645.31	1432.2447556827894	17.162	864.8	1.1828
500	0.15652	634.97	1419.293534930807	17.147	857.7	1.1848
500	0.15318	624.5	1405.922978329581	17.131	850.4	1.187
500	0.14986	613.89	1392.1968959970072	17.114	842.9	1.1893
500	0.14327	592.26	1363.85712503699	17.08	827.4	1.1942
500	0.14	581.23	1349.250277157018	17.062	819.4	1.1968
500	0.13675	570.05	1334.195346306857	17.043	811.2	1.1997
500	0.13352	563.58	1324.5554358557065	17.155	804.5	1.1971
500	0.13031	557.01	1314.6920436256564	17.264	797.8	1.1949
500	0.12712	550.26	1304.387254415693	17.368	791.0	1.1932
500	0.12394	543.29	1293.9134641188361	17.465	784.2	1.1918
500	0.12079	536.09	1282.889482561194	17.556	777.2	1.1908
500	0.11765	528.65	1271.535692081148	17.64	770.1	1.1901
500	0.11453	520.95	1259.8031641861119	17.716	762.9	1.1898
500	0.11142	512.95	1247.748421626722	17.786	755.6	1.1898
500	0.10833	504.64	1235.2108183948926	17.847	748.1	1.1901
500	0.10526	495.98	1222.310424390844	17.899	740.5	1.1908
500	0.10221	486.96	1208.7250807981231	17.943	732.6	1.1919
500	0.09917	477.52	1194.5128033147278	17.978	724.4	1.1933
500	0.09615	467.64	1179.7984747403611	18.002	716.0	1.1951
500	0.09315	457.27	1164.3815987796006	18.016	707.3	1.1974
550	78.79371	519.33	853.87206868541	31.605	545.1	1.3535
550	65.49564	638.32	957.1896342615731	31.527	608.1	1.3345
550	55.99681	751.94	1048.5260259415966	31.45	663.5	1.3198
550	48.87256	861.2	1197.6	31.373	713.3	1.3084
550	43.33141	966.8	1279.1	31.297	758.6	1.2992
550	38.89845	1069.18	1355.1	31.221	800.6	1.2913
550	35.27145	1168.68	1426.6	31.145	839.6	1.2846
550	32.24893	1265.57	1494.0	31.069	876.3	1.2787
550	29.6914	1360.02	1558.1	30.994	910.9	1.2734
550	27.49922	1452.14	1619.1	30.92	943.7	1.2684
550	25.59932	1542.01	1677.4	30.845	975.0	1.2637
550	23.9369	1629.69	1733.2	30.771	1004.8	1.2592
550	22.47006	1715.21	1786.8	30.697	1033.3	1.255
550	21.1662	1798.6	1838.4	30.623	1060.6	1.251
550	19.99958	1879.87	1888.0	30.548	1086.9	1.2472
550	18.94962	1959.02	1935.8	30.474	1112.0	1.2436
550	17.99966	2036.06	1981.9	30.399	1136.2	1.2402
550	17.13605	2110.98	2026.4	30.323	1159.5	1.237
550	16.34754	2183.76	2069.4	30.247	1181.8	1.2339
550	15.62474	2254.4	2110.9	30.169	1203.4	1.231
550	14.95976	2322.9	2151.0	30.091	1224.1	1.2282
550	14.34593	2389.24	2189.7	30.011	1244.1	1.2256
550	13.77757	2453.43	2227.1	29.929	1263.3	1.2232
550	13.24981	2515.48	2263.2	29.846	1281.9	1.2209
550	12.75845	2575.41	2298.2	29.761	1299.8	1.2187
550	12.29984	2633.24	2331.9	29.674	1317.1	1.2166
